"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Bábolna";"33,55";"3642,0";" ";"101";"46";"24";" ";
"Bana";"25,13";"1597,5";" ";"74";"28";"16";" ";
"Csém";"6,28";"459,0";" ";"34";"18";"11";" ";
"Kisigmánd";"13,13";"498,5";" ";"34";"12";"4";" ";
"Komárom";"70,16";"19731,0";" ";"702";"302";"111";" ";
"Mocsa";"67,20";"2127,0";" ";"112";"47";"24";" ";
"Nagyigmánd";"51,37";"2968,0";" ";"129";"54";"17";" ";
"Oroszlányi járás";"199,39";"26410,0";" ";"1098";"428";"151";" ";
"Bokod";"29,93";"2114,5";" ";"64";"25";"9";" ";
"Dad";"23,75";"1011,5";" ";"43";"12";"4";" ";
"Kecskéd";"11,08";"1950,5";" ";"60";"21";"14";" ";
"Kömlõd";"22,84";"1211,5";" ";"56";"14";"2";" ";
"Oroszlány";"75,86";"18630,5";" ";"808";"330";"110";" ";
"Szákszend";"35,93";"1491,5";" ";"67";"26";"12";" ";
"Tatai járás";"306,72";"40374,5";" ";"1462";"588";"242";" ";
"Baj";"21,13";"2858,5";" ";"92";"41";"19";" ";
"Dunaalmás";"14,80";"1621,5";" ";"67";"35";"18";" ";
"Dunaszentmiklós";"7,77";"456,0";" ";"19";"7";"2";" ";
"Kocs";"58,27";"2577,5";" ";"124";"52";"21";" ";
"Naszály";"30,22";"2336,0";" ";"100";"34";"13";" ";
"Neszmély";"27,76";"1336,0";" ";"52";"21";"6";" ";
"Szomód";"28,34";"2103,0";" ";"89";"28";"7";" ";
"Tardos";"23,32";"1576,5";" ";"60";"27";"11";" ";
"Tata";"78,16";"24966,0";" ";"846";"337";"141";" ";
"Vértestolna";"16,95";"543,5";" ";"13";"6";"4";" ";
"Tatabányai járás";"331,65";"88180,0";" ";"3250";"1440";"574";" ";
"Gyermely";"45,45";"1446,5";" ";"35";"16";"5";" ";
"Héreg";"27,13";"1008,0";" ";"41";"18";"6";" ";
"Környe";"45,36";"4448,5";" ";"152";"71";"28";" ";
"Szárliget";"14,56";"2330,5";" ";"60";"27";"11";" ";
"Szomor";"13,20";"1137,0";" ";"35";"13";"5";" ";
"Tarján";"43,07";"2666,0";" ";"70";"32";"15";" ";
"Tatabánya";"91,42";"70083,5";" ";"2710";"1183";"474";" ";
"Várgesztes";"12,05";"552,5";" ";"11";"5";"2";" ";
"Vértessomló";"22,29";"1335,5";" ";"33";"22";"9";" ";
"Vértesszõlõs";"17,12";"3172,0";" ";"103";"53";"19";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Komárom-E megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Veszprém megye";"4463,65";"354393,0";" ";"16794";"6867";"3180";" ";
"Ajkai járás";"320,71";"39222,5";" ";"1502";"657";"313";" ";
"Ajka";"95,05";"29094,5";" ";"1070";"493";"232";" ";
"Csehbánya";"12,83";"269,5";" ";"12";"5";"3";" ";
"Farkasgyepû";"10,05";"405,5";" ";"6";"3";"3";" ";
"Halimba";"12,62";"1090,5";" ";"44";"16";"10";" ";
"Kislõd";"38,18";"1213,5";" ";"66";"20";"9";" ";
"Magyarpolány";"26,97";"1121,5";" ";"36";"20";"10";" ";
"Nyirád";"61,36";"1926,5";" ";"76";"27";"11";" ";
"Öcs";"13,70";"201,0";" ";"19";"9";"8";" ";
"Szõc";"7,55";"449,5";" ";"22";"8";"3";" ";
"Úrkút";"20,13";"2060,0";" ";"79";"25";"12";" ";
"Városlõd";"22,27";"1390,5";" ";"72";"31";"12";" ";
"Balatonalmádi járás";"239,76";"24941,5";" ";"1214";"448";"202";" ";
"Balatonakarattya";" ";" ";" ";" ";" ";" ";" ";
"Balatonalmádi";"49,88";"9114,5";" ";"343";"144";"74";" ";
"Balatonfõkajár";"21,92";"1326,0";" ";"97";"23";"9";" ";
"Balatonfûzfõ";"9,25";"4300,5";" ";"197";"71";"27";" ";
"Balatonkenese";"65,57";"3209,5";" ";"175";"62";"27";" ";
"Csajág";"22,37";"808,0";" ";"71";"26";"13";" ";
"Felsõörs";"17,24";"1598,0";" ";"59";"25";"9";" ";
"Királyszentistván";"8,91";"462,5";" ";"33";"13";"5";" ";
"Küngös";"9,40";"507,0";" ";"40";"19";"9";" ";
"Litér";"12,83";"2040,5";" ";"101";"36";"18";" ";
"Papkeszi";"22,39";"1575,0";" ";"98";"29";"11";" ";
"Balatonfüredi járás";"357,74";"24317,5";" ";"1069";"354";"163";" ";
"Alsóörs";"33,34";"1437,5";" ";"49";"11";"5";" ";
"Aszófõ";"8,32";"400,0";" ";"16";"9";"5";" ";
"Balatonakali";"36,20";"624,0";" ";"20";"8";"4";" ";
"Balatoncsicsó";"13,20";"215,5";" ";"8";"4";"1";" ";
"Balatonfüred";"46,45";"13558,0";" ";"598";"188";"89";" ";
"Balatonszepezd";"25,06";"407,5";" ";"19";"6";"1";" ";
"Balatonszõlõs";"12,81";"632,5";" ";"30";"8";"3";" ";
"Balatonudvari";"18,80";"307,0";" ";"12";"3";"2";" ";
"Csopak";"23,98";"1632,5";" ";"65";"21";"10";" ";
"Dörgicse";"19,12";"252,0";" ";"14";"7";"4";" ";
"Lovas";"5,94";"435,0";" ";"15";"5";"3";" ";
"Monoszló";"7,46";"131,0";" ";"17";"7";"2";" ";
"Óbudavár";"3,23";"58,0";" ";"3";"2";"1";" ";
"Örvényes";"4,46";"160,0";" ";"10";"2";" ";" ";
"Paloznak";"8,80";"434,5";" ";"14";"6";"2";" ";
"Pécsely";"20,01";"522,5";" ";"29";"6";"2";" ";
"Szentantalfa";"6,61";"421,5";" ";"20";"11";"4";" ";
"Szentjakabfa";"5,76";"106,0";" ";"16";"5";"4";" ";
"Tagyon";"2,76";"92,0";" ";"9";"8";"5";" ";
"Tihany";"27,33";"1355,0";" ";"53";"14";"7";" ";
"Vászoly";"8,55";"214,5";" ";"9";"5";"2";" ";
"Zánka";"19,55";"921,0";" ";"43";"18";"7";" ";
"Devecseri járás";"421,73";"14919,5";" ";"955";"373";"162";" ";
"Adorjánháza";"11,42";"348,0";" ";"43";"14";"7";" ";
"Apácatorna";"7,29";"157,0";" ";"6";"2";"2";" ";
"Borszörcsök";"11,80";"362,0";" ";"43";"18";"6";" ";
"Csögle";"16,91";"623,0";" ";"37";"18";"8";" ";
"Dabrony";"17,00";"356,5";" ";"18";"8";"2";" ";
"Devecser";"64,11";"4438,0";" ";"277";"100";"49";" ";
"Doba";"21,22";"509,0";" ";"11";"3";"2";" ";
"Egeralja";"8,94";"235,5";" ";"25";"10";"6";" ";
"Iszkáz";"15,74";"313,0";" ";"23";"9";"4";" ";
"Kamond";"20,50";"412,5";" ";"16";"9";"5";" ";
"Karakószörcsök";"7,11";"297,0";" ";"12";"6";"3";" ";
"Kerta";"15,46";"595,5";" ";"36";"22";"9";" ";
"Kisberzseny";"5,29";"84,0";" ";"3";" ";" ";" ";
"Kiscsõsz";"9,04";"117,0";" ";"12";"5";" ";" ";
"Kispirit";"4,96";"83,5";" ";"7";" ";" ";" ";
"Kisszõlõs";"6,49";"145,0";" ";"16";"3";"2";" ";
"Kolontár";"21,72";"730,0";" ";"41";"19";"7";" ";
"Nagyalásony";"14,01";"479,5";" ";"20";"7";"5";" ";
"Nagypirit";"10,17";"260,0";" ";"29";"6";"3";" ";
"Noszlop";"34,06";"995,0";" ";"45";"8";"2";" ";
"Oroszi";"4,74";"133,5";" ";"16";"10";"4";" ";
"Pusztamiske";"17,82";"405,5";" ";"44";"21";"3";" ";
"Somlójenõ";"8,15";"320,0";" ";"23";"13";"7";" ";
"Somlószõlõs";"19,46";"647,0";" ";"28";"12";"3";" ";
"Somlóvásárhely";"23,21";"1090,5";" ";"74";"32";"13";" ";
"Somlóvecse";"4,93";"99,0";" ";"6";"2";"1";" ";
"Tüskevár";"17,01";"566,0";" ";"32";"11";"8";" ";
"Vid";"3,17";"117,0";" ";"12";"5";"1";" ";
"Pápai járás";"1022,09";"59177,0";" ";"3111";"1467";"692";" ";
"Adásztevel";"8,37";"762,0";" ";"50";"20";"8";" ";
"Bakonyjákó";"47,18";"620,5";" ";"37";"13";"6";" ";
"Bakonykoppány";"6,83";"188,5";" ";"18";"8";"1";" ";
"Bakonypölöske";"11,04";"372,5";" ";"30";"15";"6";" ";
"Bakonyság";"8,56";"47,5";" ";"3";"2";"1";" ";
"Bakonyszentiván";"9,14";"215,5";" ";"27";"13";"8";" ";
"Bakonyszücs";"35,21";"315,5";" ";"34";"21";"10";" ";
"Bakonytamási";"20,49";"607,5";" ";"58";"22";"12";" ";
"Béb";"7,04";"259,0";" ";"17";"6";"6";" ";
"Békás";"6,52";"223,0";" ";"17";"5";"2";" ";
"Csót";"20,02";"982,5";" ";"78";"37";"9";" ";
"Dáka";"25,40";"648,0";" ";"14";"7";"2";" ";
"Döbrönte";"10,79";"261,5";" ";"11";"3";"1";" ";
"Egyházaskeszõ";"20,12";"496,5";" ";"17";"9";"6";" ";
"Ganna";"15,47";"240,5";" ";"14";"5";"2";" ";
"Gecse";"9,34";"402,0";" ";"23";"15";"7";" ";
"Gic";"19,68";"432,5";" ";"25";"10";"5";" ";
"Homokbödöge";"16,15";"670,5";" ";"32";"18";"9";" ";
"Kemeneshõgyész";"26,08";"497,5";" ";"13";"8";"2";" ";
"Kemenesszentpéter";"21,35";"643,0";" ";"23";"11";"7";" ";
"Kup";"24,78";"460,5";" ";"29";"17";"5";" ";
"Külsõvat";"19,31";"759,0";" ";"20";"5";" ";" ";
"Lovászpatona";"49,90";"1104,5";" ";"97";"35";"16";" ";
"Magyargencs";"38,01";"494,5";" ";"24";"13";"4";" ";
"Malomsok";"25,74";"515,5";" ";"15";"6";"4";" ";
"Marcalgergelyi";"7,76";"391,0";" ";"28";"11";"4";" ";
"Marcaltõ";"22,09";"764,5";" ";"32";"16";"12";" ";
"Mezõlak";"21,58";"1035,5";" ";"50";"22";"6";" ";
"Mihályháza";"21,52";"739,5";" ";"46";"24";"13";" ";
"Nagyacsád";"13,96";"644,5";" ";"25";"11";"3";" ";
"Nagydém";"13,32";"361,5";" ";"43";"24";"8";" ";
"Nagygyimót";"23,44";"519,5";" ";"27";"15";"9";" ";
"Nagytevel";"14,41";"519,0";" ";"27";"11";"5";" ";
"Nemesgörzsöny";"19,25";"685,5";" ";"28";"10";"5";" ";
"Nemesszalók";"20,56";"918,0";" ";"42";"7";"3";" ";
"Németbánya";"12,19";"77,0";" ";"4";"1";" ";" ";
"Nóráp";"7,58";"199,5";" ";"13";"3";"1";" ";
"Nyárád";"19,79";"897,5";" ";"26";"12";"5";" ";
"Pápa";"91,62";"32262,5";" ";"1575";"781";"392";" ";
"Pápadereske";"5,75";"273,0";" ";"10";"3";"1";" ";
"Pápakovácsi";"13,92";"531,5";" ";"19";"9";"6";" ";
"Pápasalamon";"13,96";"341,5";" ";"39";"13";"4";" ";
"Pápateszér";"30,74";"1156,5";" ";"94";"43";"16";" ";
"Takácsi";"19,13";"809,0";" ";"56";"28";"14";" ";
"Ugod";"62,79";"1410,5";" ";"48";"23";"13";" ";
"Vanyola";"19,51";"550,0";" ";"61";"30";"14";" ";
"Várkeszõ";"6,41";"179,0";" ";"7";"2";"2";" ";
"Vaszar";"33,69";"1459,5";" ";"74";"38";"13";" ";
"Vinár";"4,60";"231,5";" ";"11";"6";"4";" ";
"Sümegi járás";"306,41";"15068,5";" ";"1037";"429";"181";" ";
"Bazsi";"9,10";"386,5";" ";"52";"20";"14";" ";
"Bodorfa";"2,22";"106,0";" ";"15";"5";"1";" ";
"Csabrendek";"44,94";"2971,0";" ";"193";"86";"40";" ";
"Dabronc";"20,27";"412,5";" ";"33";"14";"3";" ";
"Gógánfa";"13,17";"756,0";" ";"75";"40";"13";" ";
"Gyepükaján";"9,11";"333,0";" ";"33";"14";"5";" ";
"Hetyefõ";"4,11";"93,0";" ";"5";"3";"2";" ";
"Hosztót";"7,27";"61,0";" ";"5";"2";"2";" ";
"Káptalanfa";"33,71";"830,5";" ";"41";"11";"3";" ";
"Megyer";"4,26";"12,5";" ";"4";"1";"1";" ";
"Nemeshany";"10,50";"410,5";" ";"25";"14";"6";" ";
"Rigács";"6,17";"189,0";" ";"23";"9";"2";" ";
"Sümeg";"64,13";"6208,0";" ";"374";"143";"57";" ";
"Sümegprága";"5,79";"609,0";" ";"37";"18";"11";" ";
"Szentimrefalva";"10,87";"206,5";" ";"17";"6";"3";" ";
"Ukk";"13,87";"318,0";" ";"23";"11";"4";" ";
"Veszprémgalsa";"8,72";"263,0";" ";"15";"4";"2";" ";
"Zalaerdõd";"17,69";"255,0";" ";"21";"8";"3";" ";
"Zalagyömörõ";"11,11";"433,0";" ";"33";"14";"5";" ";
"Zalameggyes";"2,56";"62,0";" ";"2";"1";" ";" ";
"Zalaszegvár";"6,84";"152,5";" ";"11";"5";"4";" ";
"Tapolcai járás";"540,30";"34055,0";" ";"1641";"623";"352";" ";
"Ábrahámhegy";"14,88";"444,0";" ";"8";"3";"1";" ";
"Badacsonytomaj";"32,71";"2085,5";" ";"81";"27";"15";" ";
"Badacsonytördemic";"10,25";"816,0";" ";"43";"19";"11";" ";
"Balatonederics";"18,59";"1028,0";" ";"65";"22";"13";" ";
"Balatonhenye";"11,73";"105,0";" ";"13";"2";" ";" ";
"Balatonrendes";"6,76";"115,5";" ";"4";"2";" ";" ";
"Gyulakeszi";"9,67";"702,0";" ";"39";"19";"11";" ";
"Hegyesd";"11,05";"153,0";" ";"10";"6";"4";" ";
"Hegymagas";"7,89";"263,5";" ";"14";"8";"4";" ";
"Kapolcs";"13,98";"401,5";" ";"25";"7";"5";" ";
"Káptalantóti";"11,73";"419,5";" ";"26";"8";"3";" ";
"Kékkút";"3,68";"92,0";" ";"3";"1";"1";" ";
"Kisapáti";"6,89";"361,0";" ";"31";"11";"8";" ";
"Kõvágóörs";"22,09";"805,0";" ";"52";"15";"9";" ";
"Köveskál";"14,49";"369,0";" ";"44";"9";"7";" ";
"Lesencefalu";"7,18";"302,0";" ";"27";"19";"12";" ";
"Lesenceistvánd";"8,64";"961,5";" ";"70";"26";"17";" ";
"Lesencetomaj";"24,08";"1096,5";" ";"51";"24";"16";" ";
"Mindszentkálla";"10,84";"289,0";" ";"30";"6";"4";" ";
"Monostorapáti";"25,59";"1082,5";" ";"75";"25";"14";" ";
"Nemesgulács";"8,35";"959,0";" ";"45";"16";"7";" ";
"Nemesvita";"9,25";"349,0";" ";"23";"6";"3";" ";
"Raposka";"4,90";"225,5";" ";"13";"6";"2";" ";
"Révfülöp";"10,36";"1071,5";" ";"37";"11";"7";" ";
"Salföld";"5,18";"62,0";" ";"1";"1";"1";" ";
"Sáska";"37,48";"258,5";" ";"13";"7";"4";" ";
"Szentbékkálla";"10,70";"185,5";" ";"15";"5";"2";" ";
"Szigliget";"34,26";"820,5";" ";"44";"9";"7";" ";
"Taliándörögd";"28,08";"719,5";" ";"31";"9";"8";" ";
"Tapolca";"63,46";"15717,5";" ";"594";"252";"139";" ";
"Uzsa";"20,24";"323,5";" ";"19";"10";"3";" ";
"Vigántpetend";"11,19";"193,5";" ";"16";"6";"3";" ";
"Zalahaláp";"24,13";"1277,5";" ";"79";"26";"11";" ";
"Várpalotai járás";"294,28";"37550,0";" ";"2229";"847";"325";" ";
"Berhida";"42,73";"5961,0";" ";"506";"216";"78";" ";
"Jásd";"10,28";"744,5";" ";"43";"23";"9";" ";
"Õsi";"35,86";"2035,5";" ";"154";"59";"23";" ";
"Öskü";"48,30";"2272,5";" ";"95";"29";"8";" ";
"Pétfürdõ";"17,32";"4740,0";" ";"197";"72";"24";" ";
"Tés";"49,03";"805,0";" ";"58";"22";"6";" ";
"Várpalota";"77,26";"20393,5";" ";"1142";"414";"170";" ";
"Vilonya";"13,50";"598,0";" ";"34";"12";"7";" ";
"Veszprémi járás";"629,61";"85737,0";" ";"2945";"1215";"599";" ";
"Bánd";"9,84";"670,5";" ";"13";"4";"2";" ";
"Barnag";"12,01";"114,0";" ";"11";"4";"2";" ";
"Eplény";"8,28";"522,0";" ";"26";"13";"4";" ";
"Hajmáskér";"38,14";"3084,0";" ";"163";"54";"24";" ";
"Hárskút";"34,46";"652,5";" ";"25";"9";"3";" ";
"Herend";"19,56";"3349,5";" ";"107";"30";"16";" ";
"Hidegkút";"13,58";"443,5";" ";"13";"5";"4";" ";
"Márkó";"34,41";"1187,5";" ";"56";"11";"2";" ";
"Mencshely";"12,61";"258,0";" ";"16";"4";"3";" ";
"Nagyvázsony";"76,29";"1781,5";" ";"58";"20";"7";" ";
"Nemesvámos";"40,78";"2517,5";" ";"84";"31";"13";" ";
"Pula";"14,64";"197,5";" ";"11";"3";" ";" ";
"Sóly";"10,28";"475,0";" ";"12";"1";" ";" ";
"Szentgál";"95,02";"2689,5";" ";"111";"40";"16";" ";
"Szentkirályszabadja";"22,38";"2035,0";" ";"107";"38";"12";" ";
"Tótvázsony";"42,50";"1222,5";" ";"43";"13";"4";" ";
"Veszprém";"126,90";"64181,5";" ";"2078";"929";"485";" ";
"Veszprémfajsz";"11,74";"255,5";" ";"9";"6";"2";" ";
"Vöröstó";"6,19";"100,0";" ";"2";" ";" ";" ";
"Zirci járás";"331,02";"19404,5";" ";"1091";"454";"191";" ";
"Bakonybél";"24,36";"1200,5";" ";"89";"45";"26";" ";
"Bakonynána";"14,93";"1036,5";" ";"43";"15";"7";" ";
"Bakonyoszlop";"14,20";"509,0";" ";"42";"18";"6";" ";
"Bakonyszentkirály";"27,90";"815,0";" ";"62";"24";"9";" ";
"Borzavár";"13,00";"708,5";" ";"53";"21";"2";" ";
"Csesznek";"24,21";"517,0";" ";"37";"16";"8";" ";
"Csetény";"18,37";"1888,5";" ";"99";"48";"18";" ";
"Dudar";"24,58";"1556,0";" ";"110";"34";"13";" ";
"Lókút";"18,11";"502,0";" ";"28";"11";"6";" ";
"Nagyesztergár";"18,29";"1216,5";" ";"82";"39";"22";" ";
"Olaszfalu";"42,80";"1086,5";" ";"62";"33";"11";" ";
"Pénzesgyõr";"17,65";"341,0";" ";"21";"10";"6";" ";
"Porva";"28,13";"440,0";" ";"26";"15";"6";" ";
"Szápár";"7,09";"498,5";" ";"19";"6";"2";" ";
"Zirc";"37,40";"7089,0";" ";"318";"119";"49";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Veszprém megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Nyugat-Dunántúl (Gyõr-Moson-Sopron, Vas, Zala)";"11327,99";"994068,5";" ";"34205";"14380";"6797";" ";
"Gyõr-Moson-Sopron megye";"4208,01";"450897,0";" ";"10738";"4138";"1772";" ";
"Csornai járás";"579,77";"32663,5";" ";"770";"237";"101";" ";
"Acsalag";"10,41";"451,0";" ";"10";"1";"1";" ";
"Bágyogszovát";"24,06";"1282,0";" ";"38";"14";"5";" ";
"Barbacs";"13,65";"720,0";" ";"26";"6";"1";" ";
"Bodonhely";"11,10";"278,5";" ";"9";"2";"2";" ";
"Bogyoszló";"26,21";"601,5";" ";"15";"2";"2";" ";
"Bõsárkány";"23,33";"2118,0";" ";"35";"11";"3";" ";
"Cakóháza";"2,88";"48,0";" ";"4";" ";" ";" ";
"Csorna";"91,73";"10617,0";" ";"227";"73";"31";" ";
"Dör";"11,01";"691,0";" ";"19";"6";"2";" ";
"Egyed";"13,43";"519,5";" ";"11";"3";"1";" ";
"Farád";"29,01";"1930,0";" ";"44";"12";"6";" ";
"Jobaháza";"8,06";"533,0";" ";"12";"2";"1";" ";
"Kóny";"28,88";"2622,0";" ";"53";"21";"6";" ";
"Maglóca";"5,77";"95,0";" ";"5";" ";" ";" ";
"Magyarkeresztúr";"16,74";"431,5";" ";"10";"3";"1";" ";
"Markotabödöge";"16,29";"444,0";" ";"12";"7";"5";" ";
"Páli";"19,58";"343,0";" ";"9";"6";"2";" ";
"Pásztori";"8,52";"367,5";" ";"7";"2";"1";" ";
"Potyond";"2,84";"102,0";" ";"4";"2";"1";" ";
"Rábacsanak";"13,85";"468,0";" ";"6";"2";"1";" ";
"Rábapordány";"21,89";"993,5";" ";"25";"9";"4";" ";
"Rábasebes";"5,39";"84,5";" ";"5";"4";"3";" ";
"Rábaszentandrás";"11,60";"501,5";" ";"10";"3";"2";" ";
"Rábatamási";"21,76";"1003,0";" ";"31";"4";"1";" ";
"Rábcakapi";"7,87";"169,5";" ";"9";"3";"2";" ";
"Sobor";"16,72";"273,0";" ";"10";"2";"1";" ";
"Sopronnémeti";"7,09";"261,5";" ";"5";"1";" ";" ";
"Szany";"34,14";"2044,5";" ";"50";"20";"7";" ";
"Szil";"31,03";"1209,5";" ";"32";"6";"1";" ";
"Szilsárkány";"16,70";"660,5";" ";"18";"5";"4";" ";
"Tárnokréti";"9,54";"195,5";" ";"4";"1";"1";" ";
"Vág";"14,04";"479,5";" ";"11";"3";"2";" ";
"Zsebeháza";"4,65";"125,0";" ";"4";"1";"1";" ";
"Gyõri járás";"903,41";"193087,5";" ";"5297";"2159";"906";" ";
"Abda";"19,02";"3184,0";" ";"88";"28";"12";" ";
"Bezi";"11,22";"505,0";" ";"12";"5";"3";" ";
"Bõny";"50,42";"2170,0";" ";"94";"37";"9";" ";
"Börcs";"12,76";"1293,0";" ";"47";"17";"8";" ";
"Dunaszeg";"17,26";"1995,5";" ";"56";"20";"6";" ";
"Dunaszentpál";"9,81";"739,0";" ";"14";"8";"3";" ";
"Enese";"19,90";"1790,0";" ";"46";"14";"5";" ";
"Fehértó";"11,38";"452,0";" ";"18";"6";"3";" ";
"Gönyû";"21,63";"3117,0";" ";"94";"35";"10";" ";
"Gyõr";"174,62";"131415,5";" ";"3541";"1475";"617";" ";
"Gyõrladamér";"8,61";"1599,5";" ";"36";"14";"8";" ";
"Gyõrság";"8,20";"1487,5";" ";"39";"13";"3";" ";
"Gyõrsövényház";"24,21";"750,0";" ";"17";"8";"5";" ";
"Gyõrújbarát";"33,61";"6201,0";" ";"131";"63";"34";" ";
"Gyõrújfalu";"7,37";"1534,5";" ";"23";"9";"3";" ";
"Gyõrzámoly";"26,39";"2551,5";" ";"64";"19";"6";" ";
"Ikrény";"15,58";"1803,0";" ";"62";"23";"12";" ";
"Kajárpéc";"31,89";"1242,5";" ";"63";"36";"17";" ";
"Kisbajcs";"8,74";"846,5";" ";"33";"13";"6";" ";
"Koroncó";"26,90";"2019,0";" ";"69";"32";"15";" ";
"Kunsziget";"17,87";"1243,0";" ";"27";"11";"3";" ";
"Mezõörs";"48,47";"1013,5";" ";"53";"25";"9";" ";
"Mosonszentmiklós";"30,71";"2276,0";" ";"60";"23";"8";" ";
"Nagybajcs";"7,65";"922,0";" ";"21";"7";"1";" ";
"Nagyszentjános";"30,30";"1796,5";" ";"71";"27";"10";" ";
"Nyúl";"25,14";"4266,5";" ";"118";"43";"20";" ";
"Öttevény";"23,66";"2923,0";" ";"66";"25";"10";" ";
"Pér";"31,48";"2327,0";" ";"60";"19";"10";" ";
"Rábapatona";"39,74";"2438,5";" ";"67";"28";"16";" ";
"Rétalap";"13,20";"558,5";" ";"20";"5";" ";" ";
"Sokorópátka";"16,86";"1069,0";" ";"40";"9";"4";" ";
"Tényõ";"26,38";"1535,5";" ";"46";"20";"7";" ";
"Töltéstava";"23,17";"2222,0";" ";"65";"26";"15";" ";
"Vámosszabadi";"22,37";"1615,0";" ";"31";"11";"6";" ";
"Vének";"6,89";"185,5";" ";"5";"5";"2";" ";
"Kapuvári járás";"392,03";"24268,0";" ";"673";"204";"88";" ";
"Agyagosszergény";"19,89";"879,0";" ";"20";"8";"4";" ";
"Babót";"21,67";"1093,0";" ";"25";"9";"1";" ";
"Beled";"26,47";"2572,5";" ";"68";"22";"9";" ";
"Cirák";"11,76";"565,5";" ";"15";"9";"3";" ";
"Dénesfa";"17,54";"365,5";" ";"7";"2";"2";" ";
"Edve";"5,05";"105,0";" ";"4";"2";"1";" ";
"Gyóró";"11,64";"410,0";" ";"14";"6";"2";" ";
"Himod";"22,70";"597,0";" ";"32";"14";"5";" ";
"Hövej";"8,52";"310,0";" ";"17";"4";"1";" ";
"Kapuvár";"96,05";"10358,5";" ";"257";"64";"27";" ";
"Kisfalud";"15,10";"736,5";" ";"34";"9";"5";" ";
"Mihályi";"16,28";"1054,5";" ";"36";"10";"6";" ";
"Osli";"18,80";"867,0";" ";"23";"4";"1";" ";
"Rábakecöl";"23,03";"666,5";" ";"24";"7";"5";" ";
"Répceszemere";"9,42";"258,5";" ";"7";"6";"3";" ";
"Szárföld";"17,12";"905,0";" ";"24";"7";"5";" ";
"Vadosfa";"4,19";"77,5";" ";"3";" ";" ";" ";
"Vásárosfalu";"4,20";"160,0";" ";"5";"2";" ";" ";
"Veszkény";"10,35";"915,0";" ";"20";"5";"2";" ";
"Vitnyéd";"32,25";"1371,5";" ";"38";"14";"6";" ";
"Mosonmagyaróvári járás";"899,97";"72714,5";" ";"1408";"463";"160";" ";
"Ásványráró";"39,16";"1864,5";" ";"32";"13";"5";" ";
"Bezenye";"30,03";"1409,5";" ";"30";"5";"3";" ";
"Darnózseli";"19,61";"1574,0";" ";"64";"9";"4";" ";
"Dunakiliti";"33,63";"1859,0";" ";"23";"15";"5";" ";
"Dunaremete";"4,36";"241,0";" ";"3";"2";"1";" ";
"Dunasziget";"35,89";"1431,5";" ";"42";"19";"6";" ";
"Feketeerdõ";"6,74";"560,0";" ";"14";"4";"2";" ";
"Halászi";"36,45";"2956,0";" ";"61";"14";"5";" ";
"Hédervár";"14,28";"1186,0";" ";"21";"8";"6";" ";
"Hegyeshalom";"52,66";"3484,0";" ";"66";"20";"7";" ";
"Jánossomorja";"148,96";"5892,0";" ";"139";"40";"14";" ";
"Károlyháza";"11,25";"651,5";" ";"14";"4";"1";" ";
"Kimle";"37,26";"2194,0";" ";"48";"13";"5";" ";
"Kisbodak";"9,10";"351,5";" ";"9";"2";" ";" ";
"Lébény";"81,39";"3169,0";" ";"54";"15";"2";" ";
"Levél";"24,93";"1787,5";" ";"30";"12";"4";" ";
"Lipót";"16,09";"667,0";" ";"12";"6";"4";" ";
"Máriakálnok";"15,48";"1702,0";" ";"24";"8";"3";" ";
"Mecsér";"21,09";"589,0";" ";"14";"7";"4";" ";
"Mosonmagyaróvár";"84,11";"32606,5";" ";"610";"218";"70";" ";
"Mosonszolnok";"43,92";"1663,5";" ";"28";"10";"3";" ";
"Mosonudvar";"1,25";"493,5";" ";"5";" ";" ";" ";
"Püski";"8,39";"640,0";" ";"17";"4";" ";" ";
"Rajka";"52,60";"2556,5";" ";"22";"9";"3";" ";
"Újrónafõ";"48,64";"795,5";" ";"18";"6";"3";" ";
"Várbalog";"22,70";"390,0";" ";"8";" ";" ";" ";
"Pannonhalmi járás";"312,35";"15253,0";" ";"602";"242";"106";" ";
"Bakonygyirót";"6,85";"151,0";" ";"3";"2";" ";" ";
"Bakonypéterd";"10,02";"274,0";" ";"16";"7";"4";" ";
"Bakonyszentlászló";"38,51";"1715,5";" ";"78";"23";"8";" ";
"Écs";"19,84";"1817,0";" ";"59";"24";"12";" ";
"Fenyõfõ";"29,65";"110,5";" ";"8";"3";"3";" ";
"Gyõrasszonyfa";"6,48";"496,0";" ";"17";"4";"3";" ";
"Lázi";"16,79";"565,0";" ";"26";"10";"5";" ";
