"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2013. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kunszentmiklósi járás";"1928";"920";"561";" ";
"Apostag";"109";"32";"7";" ";
"Dunaegyháza";"37";"17";"3";" ";
"Dunavecse";"226";"105";"77";" ";
"Kunadacs";"109";"55";"34";" ";
"Kunpeszér";"41";"11";"6";" ";
"Kunszentmiklós";"519";"253";"158";" ";
"Szabadszállás";"443";"279";"184";" ";
"Szalkszentmárton";"211";"85";"47";" ";
"Tass";"233";"83";"45";" ";
"Tiszakécskei járás";"925";"366";"221";" ";
"Lakitelek";"140";"38";"24";" ";
"Szentkirály";"63";"22";"12";" ";
"Tiszaalpár";"332";"156";"103";" ";
"Tiszakécske";"351";"146";"78";" ";
"Tiszaug";"39";"4";"4";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Bács-Kiskun megye területre nem bontható adatai";" ";" ";" ";" ";
"Békés megye";"16906";"7674";"4656";" ";
"Békési járás";"2099";"1056";"665";" ";
"Békés";"1094";"566";"369";" ";
"Bélmegyer";"69";"39";"24";" ";
"Kamut";"38";"20";"12";" ";
"Köröstarcsa";"137";"66";"32";" ";
"Mezõberény";"624";"288";"181";" ";
"Murony";"96";"58";"33";" ";
"Tarhos";"41";"19";"14";" ";
"Békéscsabai járás";"3599";"1859";"1211";" ";
"Békéscsaba";"2503";"1313";"856";" ";
"Csabaszabadi";"25";"10";"5";" ";
"Csorvás";"204";"100";"67";" ";
"Doboz";"283";"157";"106";" ";
"Gerendás";"43";"15";"10";" ";
"Kétsoprony";"56";"28";"19";" ";
"Szabadkígyós";"143";"65";"40";" ";
"Telekgerendás";"93";"36";"22";" ";
"Újkígyós";"249";"135";"86";" ";
"Gyomaendrõdi járás";"930";"271";"130";" ";
"Csárdaszállás";"25";"7";"5";" ";
"Dévaványa";"274";"81";"36";" ";
"Ecsegfalva";"54";"12";"6";" ";
"Gyomaendrõd";"555";"161";"77";" ";
"Hunya";"22";"10";"6";" ";
"Gyulai járás";"1268";"507";"303";" ";
"Elek";"277";"122";"76";" ";
"Gyula";"766";"293";"174";" ";
"Kétegyháza";"156";"63";"38";" ";
"Lõkösháza";"69";"29";"15";" ";
"Mezõkovácsházai járás";"2596";"1168";"712";" ";
"Almáskamarás";"76";"47";"37";" ";
"Battonya";"546";"266";"192";" ";
"Dombegyház";"127";"52";"31";" ";
"Dombiratos";"39";"22";"16";" ";
"Kaszaper";"79";"23";"10";" ";
"Kevermes";"145";"72";"35";" ";
"Kisdombegyház";"17";"9";"8";" ";
"Kunágota";"246";"104";"55";" ";
"Magyarbánhegyes";"90";"35";"16";" ";
"Magyardombegyház";"11";"3";"2";" ";
"Medgyesbodzás";"49";"21";"12";" ";
"Medgyesegyháza";"186";"93";"49";" ";
"Mezõhegyes";"362";"115";"65";" ";
"Mezõkovácsháza";"304";"154";"79";" ";
"Nagybánhegyes";"67";"37";"26";" ";
"Nagykamarás";"130";"65";"44";" ";
"Pusztaottlaka";"18";"6";"5";" ";
"Végegyháza";"104";"44";"30";" ";
"Orosházi járás";"2101";"907";"514";" ";
"Békéssámson";"110";"48";"34";" ";
"Csanádapáca";"164";"65";"27";" ";
"Gádoros";"202";"97";"63";" ";
"Kardoskút";"49";"13";"10";" ";
"Nagyszénás";"224";"109";"63";" ";
"Orosháza";"1049";"448";"261";" ";
"Pusztaföldvár";"79";"32";"13";" ";
"Tótkomlós";"224";"95";"43";" ";
"Sarkadi járás";"1719";"779";"469";" ";
"Biharugra";"77";"26";"15";" ";
"Geszt";"68";"37";"19";" ";
"Körösnagyharsány";"66";"27";"17";" ";
"Kötegyán";"39";"21";"16";" ";
"Méhkerék";"117";"65";"34";" ";
"Mezõgyán";"135";"58";"36";" ";
"Okány";"177";"67";"30";" ";
"Sarkad";"766";"364";"236";" ";
"Sarkadkeresztúr";"111";"58";"34";" ";
"Újszalonta";"10";"2";"1";" ";
"Zsadány";"153";"54";"31";" ";
"Szarvasi járás";"895";"284";"131";" ";
"Békésszentandrás";"94";"28";"13";" ";
"Csabacsûd";"49";"12";"5";" ";
"Kardos";"43";"10";"7";" ";
"Kondoros";"188";"81";"45";" ";
"Örménykút";"12";"2";"1";" ";
"Szarvas";"509";"151";"60";" ";
"Szeghalmi járás";"1699";"843";"521";" ";
"Bucsa";"143";"90";"65";" ";
"Füzesgyarmat";"265";"138";"77";" ";
"Kertészsziget";"35";"16";"14";" ";
"Körösladány";"163";"45";"21";" ";
"Körösújfalu";"30";"10";"5";" ";
"Szeghalom";"600";"294";"188";" ";
"Vésztõ";"463";"250";"151";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Békés megye területre nem bontható adatai";" ";" ";" ";" ";
"Csongrád-Csanád megye";"14293";"6567";"4171";" ";
"Csongrádi járás";"877";"371";"245";" ";
"Csanytelek";"187";"60";"33";" ";
"Csongrád";"536";"246";"166";" ";
"Felgyõ";"37";"15";"11";" ";
"Tömörkény";"117";"50";"35";" ";
"Hódmezõvásárhelyi járás";"2062";"915";"582";" ";
"Hódmezõvásárhely";"1606";"710";"448";" ";
"Mártély";"51";"19";"9";" ";
"Mindszent";"350";"156";"106";" ";
"Székkutas";"55";"30";"19";" ";
"Kisteleki járás";"851";"479";"323";" ";
"Baks";"111";"47";"23";" ";
"Balástya";"114";"61";"41";" ";
"Csengele";"90";"56";"42";" ";
"Kistelek";"340";"216";"139";" ";
"Ópusztaszer";"94";"43";"38";" ";
"Pusztaszer";"102";"56";"40";" ";
"Makói járás";"2513";"1256";"785";" ";
"Ambrózfalva";"31";"15";"8";" ";
"Apátfalva";"189";"90";"60";" ";
"Csanádalberti";"32";"17";"11";" ";
"Csanádpalota";"138";"74";"55";" ";
"Földeák";"120";"49";"26";" ";
"Királyhegyes";"35";"25";"13";" ";
"Kiszombor";"257";"109";"71";" ";
"Kövegy";"14";"8";"5";" ";
"Magyarcsanád";"147";"78";"53";" ";
"Makó";"1324";"695";"430";" ";
"Maroslele";"91";"29";"15";" ";
"Nagyér";"31";"15";"6";" ";
"Nagylak";"37";"19";"10";" ";
"Óföldeák";"18";"12";"9";" ";
"Pitvaros";"49";"21";"13";" ";
"Mórahalmi járás";"1221";"598";"372";" ";
"Ásotthalom";"270";"121";"77";" ";
"Bordány";"132";"70";"39";" ";
"Forráskút";"98";"45";"27";" ";
"Mórahalom";"123";"55";"34";" ";
"Öttömös";"33";"18";"11";" ";
"Pusztamérges";"71";"43";"29";" ";
"Ruzsa";"152";"93";"69";" ";
"Üllés";"122";"48";"30";" ";
"Zákányszék";"100";"53";"34";" ";
"Zsombó";"120";"52";"22";" ";
"Szegedi járás";"5460";"2378";"1505";" ";
"Algyõ";"156";"50";"33";" ";
"Deszk";"58";"18";"13";" ";
"Dóc";"38";"16";"10";" ";
"Domaszék";"151";"55";"36";" ";
"Ferencszállás";"16";"6";"4";" ";
"Klárafalva";"14";"5";"4";" ";
"Kübekháza";"49";"17";"7";" ";
"Röszke";"85";"31";"21";" ";
"Sándorfalva";"263";"109";"55";" ";
"Szatymaz";"159";"61";"39";" ";
"Szeged";"4385";"1981";"1267";" ";
"Tiszasziget";"46";"22";"12";" ";
"Újszentiván";"40";"7";"4";" ";
"Szentesi járás";"1309";"570";"359";" ";
"Árpádhalom";"18";"9";"7";" ";
"Derekegyház";"49";"23";"12";" ";
"Eperjes";"25";"13";"9";" ";
"Fábiánsebestyén";"64";"38";"22";" ";
"Nagymágocs";"93";"20";"10";" ";
"Nagytõke";"25";"12";"6";" ";
"Szegvár";"181";"88";"58";" ";
"Szentes";"854";"367";"235";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Csongrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országos területre nem bontható adatok";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
