"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2020. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Dunaegyháza";"42";"19";"9";"11";
"Dunavecse";"143";"86";"59";"25";
"Kunadacs";"54";"36";"20";"32";
"Kunpeszér";"14";"6";"3";"22";
"Kunszentmiklós";"328";"206";"122";"43";
"Szabadszállás";"252";"155";"89";"35";
"Szalkszentmárton";"107";"69";"41";"37";
"Tass";"108";"59";"36";"40";
"Tiszakécskei járás";"544";"261";"121";"82";
"Lakitelek";"95";"45";"22";"18";
"Szentkirály";"36";"17";"9";"12";
"Tiszaalpár";"132";"77";"40";"25";
"Tiszakécske";"261";"115";"48";"21";
"Tiszaug";"20";"7";"2";"6";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Bács-Kiskun megye területre nem bontható adatai";" ";" ";" ";" ";
"Békés megye";"13234";"7210";"3778";"6372";
"Békési járás";"1893";"1079";"593";"614";
"Békés";"1077";"630";"351";"238";
"Bélmegyer";"43";"27";"12";"56";
"Kamut";"40";"19";"11";"19";
"Köröstarcsa";"105";"49";"24";"84";
"Mezõberény";"520";"291";"155";"182";
"Murony";"76";"43";"25";"14";
"Tarhos";"32";"20";"15";"21";
"Békéscsabai járás";"2680";"1470";"798";"595";
"Békéscsaba";"1891";"1035";"551";"229";
"Csabaszabadi";"11";"8";"2";"9";
"Csorvás";"175";"88";"44";"79";
"Doboz";"209";"110";"67";"145";
"Gerendás";"36";"24";"16";"18";
"Kétsoprony";"29";"16";"9";"16";
"Szabadkígyós";"87";"47";"25";"35";
"Telekgerendás";"52";"26";"10";"24";
"Újkígyós";"190";"116";"74";"40";
"Gyomaendrõdi járás";"895";"427";"220";"399";
"Csárdaszállás";"17";"5";"3";"27";
"Dévaványa";"292";"125";"57";"161";
"Ecsegfalva";"52";"28";"15";"40";
"Gyomaendrõd";"518";"261";"140";"157";
"Hunya";"16";"8";"5";"14";
"Gyulai járás";"1008";"446";"182";"527";
"Elek";"203";"98";"38";"152";
"Gyula";"616";"275";"107";"199";
"Kétegyháza";"142";"53";"25";"113";
"Lõkösháza";"47";"20";"12";"63";
"Mezõkovácsházai járás";"2051";"1295";"839";"1335";
"Almáskamarás";"61";"42";"28";"80";
"Battonya";"435";"324";"241";"201";
"Dombegyház";"101";"63";"40";"44";
"Dombiratos";"30";"18";"14";"31";
"Kaszaper";"82";"47";"24";"21";
"Kevermes";"149";"111";"76";"71";
"Kisdombegyház";"21";"17";"11";"37";
"Kunágota";"171";"92";"58";"176";
"Magyarbánhegyes";"109";"56";"32";"85";
"Magyardombegyház";"12";"6";"3";"25";
"Medgyesbodzás";"66";"32";"17";"61";
"Medgyesegyháza";"158";"95";"59";"75";
"Mezõhegyes";"190";"108";"65";"79";
"Mezõkovácsháza";"229";"125";"69";"159";
"Nagybánhegyes";"43";"32";"21";"28";
"Nagykamarás";"93";"70";"45";"85";
"Pusztaottlaka";"14";"5";"4";"14";
"Végegyháza";"87";"52";"32";"63";
"Orosházi járás";"1484";"826";"378";"490";
"Békéssámson";"65";"39";"21";"40";
"Csanádapáca";"87";"57";"26";"80";
"Gádoros";"116";"72";"37";"52";
"Kardoskút";"26";"8";"7";"8";
"Nagyszénás";"129";"78";"41";"51";
"Orosháza";"829";"447";"187";"139";
"Pusztaföldvár";"61";"33";"16";"37";
"Tótkomlós";"171";"92";"43";"83";
"Sarkadi járás";"1276";"683";"365";"1099";
"Biharugra";"18";"5";"3";"57";
"Geszt";"75";"38";"18";"80";
"Körösnagyharsány";"27";"12";"8";"37";
"Kötegyán";"45";"25";"12";"56";
"Méhkerék";"84";"45";"22";"79";
"Mezõgyán";"86";"49";"22";"93";
"Okány";"109";"43";"23";"168";
"Sarkad";"643";"356";"197";"288";
"Sarkadkeresztúr";"104";"60";"30";"67";
"Újszalonta";"6";"4";"1";"9";
"Zsadány";"79";"46";"29";"165";
"Szarvasi járás";"639";"272";"107";"355";
"Békésszentandrás";"67";"24";"13";"41";
"Csabacsûd";"29";"14";"4";"17";
"Kardos";"20";"4";"1";"19";
"Kondoros";"131";"64";"23";"74";
"Örménykút";"9";"6";"3";"9";
"Szarvas";"383";"160";"63";"195";
"Szeghalmi járás";"1308";"712";"296";"958";
"Bucsa";"95";"47";"31";"137";
"Füzesgyarmat";"237";"134";"49";"146";
"Kertészsziget";"16";"4";"1";"44";
"Körösladány";"174";"79";"32";"85";
"Körösújfalu";"22";"15";"11";"39";
"Szeghalom";"423";"240";"98";"208";
"Vésztõ";"341";"193";"74";"299";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Békés megye területre nem bontható adatai";" ";" ";" ";" ";
"Csongrád-Csanád megye";"7024";"3017";"1531";"2511";
"Csongrádi járás";"403";"169";"84";"218";
"Csanytelek";"59";"20";"16";"52";
"Csongrád";"283";"129";"55";"117";
"Felgyõ";"34";"11";"7";"14";
"Tömörkény";"27";"9";"6";"35";
"Hódmezõvásárhelyi járás";"804";"319";"173";"361";
"Hódmezõvásárhely";"652";"260";"137";"242";
"Mártély";"20";"7";"5";"19";
"Mindszent";"110";"42";"28";"73";
"Székkutas";"22";"10";"3";"27";
"Kisteleki járás";"403";"188";"120";"170";
"Baks";"85";"29";"16";"32";
"Balástya";"51";"30";"24";"33";
"Csengele";"34";"17";"15";"25";
"Kistelek";"160";"72";"43";"39";
"Ópusztaszer";"36";"22";"14";"24";
"Pusztaszer";"37";"18";"8";"17";
"Makói járás";"942";"430";"231";"805";
"Ambrózfalva";"13";"6";"4";"26";
"Apátfalva";"93";"39";"25";"97";
"Csanádalberti";"10";"3";"2";"24";
"Csanádpalota";"74";"32";"18";"70";
"Földeák";"51";"22";"3";"67";
"Királyhegyes";"23";"9";"5";"17";
"Kiszombor";"99";"49";"36";"51";
"Kövegy";"15";"9";"6";"16";
"Magyarcsanád";"40";"18";"12";"59";
"Makó";"433";"201";"98";"244";
"Maroslele";"36";"16";"5";"37";
"Nagyér";"7";"3";"2";"36";
"Nagylak";"7";"2";" ";"11";
"Óföldeák";"11";"4";"3";"9";
"Pitvaros";"30";"17";"12";"41";
"Mórahalmi járás";"567";"280";"150";"222";
"Ásotthalom";"95";"43";"25";"39";
"Bordány";"80";"48";"26";"7";
"Forráskút";"48";"30";"16";"15";
"Mórahalom";"75";"31";"10";"44";
"Öttömös";"10";"6";"5";"18";
"Pusztamérges";"28";"17";"11";"18";
"Ruzsa";"66";"30";"17";"37";
"Üllés";"65";"31";"17";"17";
"Zákányszék";"48";"17";"10";"19";
"Zsombó";"52";"27";"13";"8";
"Szegedi járás";"3206";"1290";"638";"448";
"Algyõ";"88";"43";"25";" ";
"Deszk";"45";"13";"8";"8";
"Dóc";"11";"4";"4";"20";
"Domaszék";"58";"20";"13";"3";
"Ferencszállás";"5";"3";"1";"5";
"Klárafalva";"16";"9";"5";"7";
"Kübekháza";"44";"18";"7";"15";
"Röszke";"53";"26";"11";"13";
"Sándorfalva";"135";"52";"21";"48";
"Szatymaz";"96";"46";"20";"20";
"Szeged";"2609";"1040";"510";"277";
"Tiszasziget";"32";"10";"9";"19";
"Újszentiván";"14";"6";"4";"13";
"Szentesi járás";"699";"341";"135";"287";
"Árpádhalom";"6";"4";"1";"16";
"Derekegyház";"34";"12";"2";"31";
"Eperjes";"10";"5";"3";"10";
"Fábiánsebestyén";"30";"12";"6";"8";
"Nagymágocs";"41";"21";"13";"39";
"Nagytõke";"15";"11";"5";"1";
"Szegvár";"77";"35";"19";"37";
"Szentes";"486";"241";"86";"145";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Csongrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országos területre nem bontható adatok";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
