"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2013. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Romhány";"25,47";"2116,5";" ";"134";"62";"41";" ";
"Szátok";"8,95";"613,5";" ";"45";"24";"11";" ";
"Szendehely";"10,04";"1528,5";" ";"63";"40";"20";" ";
"Szente";"7,53";"328,5";" ";"12";"6";"4";" ";
"Tereske";"17,03";"699,5";" ";"47";"30";"15";" ";
"Tolmács";"12,21";"756,0";" ";"11";"5";"2";" ";
"Salgótarjáni járás";"525,20";"63987,0";" ";"4863";"2852";"1998";" ";
"Bárna";"15,39";"1070,0";" ";"43";"25";"19";" ";
"Cered";"38,58";"1116,0";" ";"89";"47";"30";" ";
"Egyházasgerge";"15,37";"736,5";" ";"79";"36";"25";" ";
"Etes";"15,80";"1422,0";" ";"184";"110";"72";" ";
"Ipolytarnóc";"13,66";"448,5";" ";"15";"9";"7";" ";
"Karancsalja";"12,54";"1546,5";" ";"83";"60";"47";" ";
"Karancsberény";"23,14";"873,0";" ";"65";"32";"22";" ";
"Karancskeszi";"31,67";"1909,5";" ";"142";"83";"61";" ";
"Karancslapujtõ";"19,35";"2623,0";" ";"172";"76";"50";" ";
"Karancsság";"21,39";"1246,5";" ";"173";"100";"81";" ";
"Kazár";"30,39";"1865,0";" ";"135";"82";"59";" ";
"Kisbárkány";"8,03";"177,5";" ";"9";"3";"2";" ";
"Kishartyán";"8,95";"535,0";" ";"52";"33";"27";" ";
"Litke";"18,16";"873,5";" ";"81";"52";"37";" ";
"Lucfalva";"14,10";"626,5";" ";"52";"27";"10";" ";
"Márkháza";"6,31";"251,5";" ";"6";"2";" ";" ";
"Mátraszele";"16,97";"976,0";" ";"126";"82";"64";" ";
"Mihálygerge";"11,06";"590,0";" ";"49";"21";"11";" ";
"Nagybárkány";"8,84";"681,0";" ";"67";"37";"19";" ";
"Nagykeresztúr";"8,20";"246,0";" ";"13";"9";"2";" ";
"Rákóczibánya";"4,57";"673,0";" ";"36";"15";"14";" ";
"Ságújfalu";"12,03";"1055,5";" ";"54";"12";"12";" ";
"Salgótarján";"100,83";"36848,0";" ";"2693";"1726";"1211";" ";
"Sámsonháza";"12,71";"274,0";" ";"27";"16";"9";" ";
"Somoskõújfalu";"2,33";"2257,5";" ";"141";"58";"34";" ";
"Sóshartyán";"12,14";"958,0";" ";"95";"18";"14";" ";
"Szilaspogony";"14,40";"293,5";" ";"47";"23";"17";" ";
"Vizslás";"10,12";"1338,0";" ";"80";"33";"28";" ";
"Zabar";"18,17";"476,0";" ";"55";"25";"14";" ";
"Szécsényi járás";"285,26";"19476,5";" ";"1505";"817";"547";" ";
"Endrefalva";"13,23";"1235,5";" ";"261";"165";"114";" ";
"Hollókõ";"5,18";"331,0";" ";"21";"9";"4";" ";
"Ludányhalászi";"21,19";"1494,5";" ";"35";"15";"6";" ";
"Magyargéc";"12,35";"897,0";" ";"74";"42";"26";" ";
"Nagylóc";"39,12";"1571,0";" ";"117";"87";"59";" ";
"Nógrádmegyer";"22,77";"1710,5";" ";"230";"127";"99";" ";
"Nógrádsipek";"20,13";"697,5";" ";"48";"24";"19";" ";
"Nógrádszakál";"18,79";"636,5";" ";"112";"85";"70";" ";
"Piliny";"16,04";"588,0";" ";"31";"19";"9";" ";
"Rimóc";"29,25";"1845,0";" ";"108";"25";"12";" ";
"Szalmatercs";"7,58";"428,5";" ";"66";"37";"19";" ";
"Szécsény";"45,83";"5991,0";" ";"296";"132";"73";" ";
"Szécsényfelfalu";"8,22";"410,0";" ";"17";"7";"5";" ";
"Varsány";"25,58";"1640,5";" ";"89";"43";"32";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"17728,53";"1488017,0";" ";"101304";"53862";"34290";" ";
"Hajdú-Bihar megye";"6211,09";"540429,5";" ";"34420";"18788";"12085";" ";
"Balmazújvárosi járás";"827,43";"30420,5";" ";"1818";"800";"480";" ";
"Balmazújváros";"205,45";"17559,0";" ";"956";"454";"248";" ";
"Egyek";"104,77";"5120,5";" ";"337";"74";"44";" ";
"Hortobágy";"284,60";"1499,0";" ";"100";"47";"32";" ";
"Tiszacsege";"136,40";"4747,5";" ";"386";"211";"148";" ";
"Újszentmargita";"96,21";"1494,5";" ";"39";"14";"8";" ";
"Berettyóújfalui járás";"1073,90";"45408,0";" ";"3027";"1656";"1062";" ";
"Ártánd";"19,82";"494,5";" ";"24";"15";"9";" ";
"Bakonszeg";"35,03";"1220,5";" ";"89";"43";"22";" ";
"Bedõ";"10,20";"271,0";" ";"7";"4";"3";" ";
"Berekböszörmény";"42,84";"1880,0";" ";"179";"132";"108";" ";
"Berettyóújfalu";"170,98";"15316,0";" ";"805";"470";"308";" ";
"Biharkeresztes";"49,26";"4076,0";" ";"218";"118";"71";" ";
"Bojt";"26,88";"546,5";" ";"57";"21";"13";" ";
"Csökmõ";"68,97";"1928,0";" ";"154";"69";"34";" ";
"Darvas";"42,31";"554,0";" ";"25";"16";"11";" ";
"Furta";"42,85";"1171,5";" ";"99";"44";"23";" ";
"Gáborján";"26,46";"909,5";" ";"84";"42";"27";" ";
"Hencida";"34,79";"1226,5";" ";"93";"34";"18";" ";
"Komádi";"144,65";"5532,0";" ";"413";"238";"161";" ";
"Körösszakál";"15,02";"831,5";" ";"97";"66";"28";" ";
"Körösszegapáti";"45,85";"1013,5";" ";"54";"18";"13";" ";
"Magyarhomorog";"39,56";"945,0";" ";"50";"25";"16";" ";
"Mezõpeterd";"18,23";"576,5";" ";"58";"33";"22";" ";
"Mezõsas";"26,39";"663,0";" ";"22";"9";"2";" ";
"Nagykereki";"37,27";"1356,5";" ";"109";"62";"39";" ";
"Szentpéterszeg";"25,51";"1120,5";" ";"56";"19";"11";" ";
"Told";"14,91";"299,5";" ";"53";"30";"22";" ";
"Újiráz";"15,47";"551,0";" ";"35";"21";"10";" ";
"Váncsod";"34,43";"1209,0";" ";"76";"37";"26";" ";
"Vekerd";"7,41";"130,5";" ";"7";"5";"3";" ";
"Zsáka";"78,81";"1585,5";" ";"163";"85";"62";" ";
"Debreceni járás";"531,13";"216995,0";" ";"11454";"6883";"4496";" ";
"Debrecen";"461,66";"204123,5";" ";"10321";"6285";"4102";" ";
"Hajdúsámson";"69,47";"12871,5";" ";"1133";"598";"394";" ";
"Derecskei járás";"650,32";"41797,5";" ";"3642";"1878";"1253";" ";
"Derecske";"103,59";"8877,0";" ";"863";"464";"295";" ";
"Esztár";"31,71";"1344,5";" ";"95";"45";"29";" ";
"Hajdúbagos";"37,44";"1981,0";" ";"143";"63";"41";" ";
"Hosszúpályi";"79,18";"5752,0";" ";"565";"337";"246";" ";
"Kismarja";"47,17";"1276,0";" ";"88";"49";"33";" ";
"Kokad";"16,10";"681,5";" ";"57";"38";"31";" ";
"Konyár";"41,70";"2163,5";" ";"334";"157";"118";" ";
"Létavértes";"116,61";"7097,5";" ";"594";"324";"223";" ";
"Mikepércs";"36,93";"4437,0";" ";"313";"168";"116";" ";
"Monostorpályi";"44,44";"2152,5";" ";"112";"24";"10";" ";
"Pocsaj";"49,55";"2667,0";" ";"198";"49";"20";" ";
"Sáránd";"22,68";"2250,0";" ";"216";"128";"74";" ";
"Tépe";"23,22";"1118,0";" ";"64";"32";"17";" ";
"Hajdúböszörményi járás";"471,43";"40276,5";" ";"1766";"908";"507";" ";
"Hajdúböszörmény";"370,78";"31439,5";" ";"1321";"670";"381";" ";
"Hajdúdorog";"100,65";"8837,0";" ";"445";"238";"126";" ";
"Hajdúhadházi járás";"137,03";"22331,5";" ";"2189";"1386";"914";" ";
"Bocskaikert";"10,89";"3099,5";" ";"204";"144";"99";" ";
"Hajdúhadház";"87,81";"12781,0";" ";"1427";"938";"636";" ";
"Téglás";"38,33";"6451,0";" ";"558";"304";"179";" ";
"Hajdúnánási járás";"547,27";"29576,0";" ";"2100";"786";"431";" ";
"Folyás";"53,94";"310,5";" ";"21";"14";"7";" ";
"Görbeháza";"80,20";"2429,0";" ";"152";"56";"34";" ";
"Hajdúnánás";"259,62";"17171,5";" ";"1215";"397";"219";" ";
"Polgár";"97,44";"8043,5";" ";"629";"291";"158";" ";
"Tiszagyulaháza";"20,78";"718,0";" ";"29";"2";"2";" ";
"Újtikos";"35,29";"903,5";" ";"54";"26";"11";" ";
"Hajdúszoboszlói járás";"732,65";"43079,0";" ";"2162";"1069";"642";" ";
"Ebes";"77,27";"4414,0";" ";"188";"95";"44";" ";
"Hajdúszoboszló";"238,70";"23996,5";" ";"1078";"488";"268";" ";
"Hajdúszovát";"58,01";"3132,5";" ";"360";"239";"170";" ";
"Nádudvar";"225,91";"8836,5";" ";"426";"208";"133";" ";
"Nagyhegyes";"132,76";"2699,5";" ";"110";"39";"27";" ";
"Nyíradonyi járás";"510,28";"29827,0";" ";"3160";"1885";"1295";" ";
"Álmosd";"34,13";"1667,5";" ";"183";"68";"46";" ";
"Bagamér";"47,02";"2516,0";" ";"354";"258";"210";" ";
"Fülöp";"55,95";"1754,0";" ";"160";"82";"54";" ";
"Nyírábrány";"55,59";"3786,0";" ";"406";"225";"144";" ";
"Nyíracsád";"74,92";"3844,5";" ";"420";"272";"184";" ";
"Nyíradony";"96,58";"7784,5";" ";"740";"487";"333";" ";
"Nyírmártonfalva";"57,48";"2064,5";" ";"215";"103";"58";" ";
"Újléta";"30,42";"1088,0";" ";"125";"83";"59";" ";
"Vámospércs";"58,19";"5322,0";" ";"557";"307";"207";" ";
"Püspökladányi járás";"729,65";"40718,5";" ";"3102";"1537";"1005";" ";
"Báránd";"42,57";"2651,0";" ";"170";"66";"56";" ";
"Bihardancsháza";"8,92";"182,0";" ";"16";"8";"5";" ";
"Biharnagybajom";"61,35";"2842,5";" ";"260";"149";"98";" ";
"Bihartorda";"22,38";"961,5";" ";"88";"46";"30";" ";
"Földes";"65,24";"4032,5";" ";"289";"145";"52";" ";
"Kaba";"95,04";"5975,5";" ";"524";"244";"167";" ";
"Nagyrábé";"85,42";"2165,5";" ";"160";"74";"53";" ";
"Püspökladány";"186,94";"14911,5";" ";"1026";"560";"374";" ";
"Sáp";"19,22";"988,5";" ";"112";"36";"28";" ";
"Sárrétudvari";"54,42";"2986,0";" ";"248";"106";"64";" ";
"Szerep";"56,04";"1590,0";" ";"137";"68";"53";" ";
"Tetétlen";"32,11";"1432,0";" ";"72";"35";"25";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"5581,62";"385071,5";" ";"21304";"10022";"6214";" ";
"Jászapáti járás";"544,45";"32918,0";" ";"1613";"716";"436";" ";
"Alattyán";"34,29";"2059,5";" ";"98";"50";"21";" ";
"Jánoshida";"34,79";"2441,0";" ";"95";"37";"19";" ";
"Jászalsószentgyörgy";"47,67";"3457,5";" ";"99";"44";"26";" ";
"Jászapáti";"78,16";"8785,5";" ";"523";"277";"173";" ";
"Jászdózsa";"42,86";"2176,5";" ";"77";"31";"22";" ";
"Jászivány";"39,51";"374,5";" ";"31";"13";"8";" ";
"Jászkisér";"130,11";"5513,0";" ";"199";"51";"34";" ";
"Jászladány";"92,73";"5623,0";" ";"374";"164";"104";" ";
"Jászszentandrás";"44,33";"2487,5";" ";"117";"49";"29";" ";
"Jászberényi járás";"617,01";"50776,0";" ";"1638";"668";"391";" ";
"Jászágó";"36,93";"717,0";" ";"27";"10";"7";" ";
"Jászárokszállás";"77,17";"7912,0";" ";"281";"143";"87";" ";
"Jászberény";"221,35";"26715,5";" ";"857";"348";"201";" ";
"Jászboldogháza";"55,31";"1693,0";" ";"26";"7";"1";" ";
"Jászfelsõszentgyörgy";"39,28";"1901,5";" ";"32";"10";"7";" ";
"Jászfényszaru";"76,16";"5636,5";" ";"176";"63";"41";" ";
"Jászjákóhalma";"45,04";"2979,0";" ";"114";"26";"10";" ";
"Jásztelek";"41,15";"1643,0";" ";"81";"43";"22";" ";
"Pusztamonostor";"24,62";"1578,5";" ";"44";"18";"15";" ";
"Karcagi járás";"857,26";"42994,0";" ";"3228";"1846";"1322";" ";
"Berekfürdõ";"18,57";"1017,0";" ";"49";"26";"11";" ";
"Karcag";"368,63";"20451,5";" ";"1679";"1024";"753";" ";
"Kenderes";"111,24";"4569,5";" ";"292";"108";"68";" ";
"Kisújszállás";"205,27";"11426,5";" ";"533";"277";"192";" ";
"Kunmadaras";"153,55";"5529,5";" ";"675";"411";"298";" ";
"Kunhegyesi járás";"464,58";"20369,0";" ";"1772";"551";"278";" ";
"Abádszalók";"132,23";"4328,0";" ";"314";"29";"20";" ";
"Kunhegyes";"148,93";"7700,5";" ";"608";"255";"147";" ";
"Tiszabõ";"35,04";"2086,5";" ";"139";"46";"16";" ";
"Tiszabura";"45,20";"2958,0";" ";"438";"82";"17";" ";
"Tiszagyenda";"36,93";"997,5";" ";"67";"30";"17";" ";
"Tiszaroff";"52,49";"1557,0";" ";"186";"100";"60";" ";
"Tomajmonostora";"13,76";"741,5";" ";"20";"9";"1";" ";
"Kunszentmártoni járás";"576,49";"36040,5";" ";"2721";"1364";"893";" ";
"Cibakháza";"38,21";"4220,5";" ";"317";"166";"115";" ";
"Csépa";"29,67";"1653,0";" ";"163";"69";"50";" ";
"Cserkeszõlõ";"30,70";"2247,0";" ";"140";"77";"56";" ";
"Kunszentmárton";"143,65";"8709,5";" ";"668";"289";"142";" ";
"Nagyrév";"29,79";"677,0";" ";"53";"19";"12";" ";
"Öcsöd";"103,66";"3347,0";" ";"216";"97";"74";" ";
"Szelevény";"45,39";"1150,5";" ";"78";"24";"10";" ";
"Tiszaföldvár";"80,34";"11154,5";" ";"899";"532";"382";" ";
"Tiszainoka";"17,92";"403,5";" ";"14";"3";"2";" ";
"Tiszakürt";"28,37";"1448,5";" ";"75";"41";"25";" ";
"Tiszasas";"28,79";"1029,5";" ";"98";"47";"25";" ";
"Mezõtúri járás";"725,74";"27616,0";" ";"1610";"715";"436";" ";
"Kétpó";"66,76";"711,5";" ";"25";"10";"5";" ";
"Mesterszállás";"42,92";"743,0";" ";"57";"16";"13";" ";
"Mezõhék";"89,82";"348,0";" ";"12";"2";"2";" ";
"Mezõtúr";"289,72";"17004,5";" ";"929";"419";"256";" ";
"Túrkeve";"236,52";"8809,0";" ";"587";"268";"160";" ";
"Szolnoki járás";"914,48";"118041,0";" ";"5446";"2745";"1633";" ";
"Besenyszög";"138,08";"3338,0";" ";"128";"56";"31";" ";
"Csataszög";"11,21";"307,5";" ";"16";"9";"4";" ";
"Hunyadfalva";"5,35";"178,5";" ";"16";"4";"3";" ";
"Kõtelek";"45,14";"1633,5";" ";"70";"23";"14";" ";
"Martfû";"23,08";"6455,5";" ";"302";"125";"74";" ";
"Nagykörû";"42,81";"1615,0";" ";"54";"28";"19";" ";
"Rákóczifalva";"35,94";"5387,0";" ";"298";"118";"57";" ";
"Rákócziújfalu";"19,61";"1970,5";" ";"137";"61";"31";" ";
"Szajol";"36,97";"3746,5";" ";"160";"63";"39";" ";
"Szászberek";"39,22";"1013,5";" ";"25";"7";"6";" ";
"Szolnok";"187,24";"73149,5";" ";"3246";"1784";"1071";" ";
"Tiszajenõ";"28,19";"1610,0";" ";"63";"28";"20";" ";
"Tiszasüly";"91,77";"1494,5";" ";"89";"34";"16";" ";
"Tiszavárkony";"35,62";"1499,5";" ";"51";"20";"8";" ";
"Tószeg";"59,17";"4366,5";" ";"239";"118";"80";" ";
"Újszász";"58,20";"6186,0";" ";"304";"141";"89";" ";
"Vezseny";"25,17";"655,5";" ";"26";"10";"5";" ";
"Zagyvarékas";"31,71";"3434,0";" ";"222";"116";"66";" ";
"Tiszafüredi járás";"417,07";"19797,0";" ";"1102";"442";"248";" ";
"Nagyiván";"43,16";"1201,5";" ";"38";"22";"9";" ";
"Tiszaderzs";"27,19";"1096,0";" ";"69";"28";"12";" ";
"Tiszafüred";"162,18";"11535,5";" ";"718";"290";"172";" ";
"Tiszaigar";"34,04";"842,5";" ";"15";"8";"7";" ";
"Tiszaörs";"37,10";"1384,5";" ";"82";"26";"13";" ";
"Tiszaszentimre";"65,61";"2165,5";" ";"115";"42";"21";" ";
"Tiszaszõlõs";"47,79";"1571,5";" ";"65";"26";"14";" ";
"Törökszentmiklósi járás";"464,54";"36520,0";" ";"2174";"975";"577";" ";
"Fegyvernek";"71,48";"6518,5";" ";"375";"102";"53";" ";
"Kengyel";"79,14";"3606,0";" ";"131";"60";"35";" ";
"Kuncsorba";"33,63";"619,5";" ";"31";"17";"11";" ";
"Örményes";"34,13";"1048,5";" ";"55";"23";"8";" ";
"Tiszapüspöki";"37,45";"2089,0";" ";"114";"58";"33";" ";
"Tiszatenyõ";"23,55";"1676,0";" ";"67";"31";"18";" ";
"Törökszentmiklós";"185,16";"20962,5";" ";"1401";"684";"419";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"5935,82";"562516,0";" ";"45580";"25052";"15991";" ";
"Baktalórántházai járás";"254,47";"19407,5";" ";"2205";"1466";"1052";" ";
"Baktalórántháza";"35,25";"4013,0";" ";"347";"211";"150";" ";
"Besenyõd";"9,45";"685,5";" ";"115";"88";"72";" ";
"Laskod";"13,59";"984,0";" ";"110";"61";"46";" ";
"Levelek";"25,73";"2951,0";" ";"307";"210";"162";" ";
"Magy";"20,70";"906,5";" ";"130";"90";"67";" ";
"Nyíribrony";"20,09";"1086,5";" ";"120";"75";"44";" ";
"Nyírjákó";"10,34";"895,5";" ";"50";"35";"29";" ";
"Nyírkércs";"14,28";"816,0";" ";"48";"25";"18";" ";
"Ófehértó";"43,17";"2581,0";" ";"364";"291";"228";" ";
"Petneháza";"24,20";"1766,0";" ";"260";"152";"93";" ";
"Ramocsaháza";"18,11";"1507,5";" ";"151";"89";"44";" ";
"Rohod";"19,56";"1215,0";" ";"203";"139";"99";" ";
"Csengeri járás";"246,51";"13820,5";" ";"1133";"486";"256";" ";
"Csenger";"36,16";"4911,0";" ";"310";"130";"79";" ";
"Csengersima";"23,80";"772,0";" ";"33";"9";"6";" ";
"Csengerújfalu";"25,61";"816,5";" ";"97";"50";"33";" ";
"Komlódtótfalu";"6,97";"125,5";" ";"7";"5";"1";" ";
"Pátyod";"9,10";"671,5";" ";"33";"11";"5";" ";
"Porcsalma";"31,10";"2697,0";" ";"287";"109";"53";" ";
"Szamosangyalos";"8,04";"477,0";" ";"56";"22";"12";" ";
"Szamosbecs";"6,71";"375,0";" ";"22";"12";"3";" ";
"Szamostatárfalva";"4,50";"310,0";" ";"25";"10";"6";" ";
"Tyukod";"62,18";"2035,0";" ";"208";"104";"48";" ";
"Ura";"32,34";"630,0";" ";"55";"24";"10";" ";
"Fehérgyarmati járás";"707,36";"38470,5";" ";"3530";"1745";"998";" ";
"Botpalád";"16,50";"670,0";" ";"114";"77";"45";" ";
"Cégénydányád";"12,19";"632,5";" ";"30";"9";"5";" ";
"Csaholc";"19,35";"550,0";" ";"51";"24";"7";" ";
"Császló";"10,18";"343,0";" ";"44";"12";"10";" ";
"Csegöld";"19,35";"642,0";" ";"77";"24";"20";" ";
"Darnó";"4,64";"168,5";" ";"28";"16";"10";" ";
"Fehérgyarmat";"52,46";"8009,0";" ";"423";"237";"124";" ";
"Fülesd";"15,05";"446,5";" ";"17";"10";"7";" ";
"Gacsály";"19,82";"917,5";" ";"102";"50";"35";" ";
"Garbolc";"7,25";"150,0";" ";"13";"1";"1";" ";
"Gyügye";"4,33";"240,5";" ";"18";"8";"6";" ";
"Hermánszeg";"5,20";"236,0";" ";"13";"3";"2";" ";
"Jánkmajtis";"25,03";"1704,0";" ";"225";"132";"74";" ";
"Kérsemjén";"7,08";"304,5";" ";"16";"8";"6";" ";
"Kisar";"15,43";"1089,5";" ";"75";"51";"33";" ";
"Kishódos";"8,92";"74,5";" ";"10";"4";"1";" ";
"Kisnamény";"18,01";"303,0";" ";"51";"28";"16";" ";
"Kispalád";"16,74";"579,5";" ";"83";"56";"34";" ";
"Kisszekeres";"14,68";"576,5";" ";"86";"42";"16";" ";
"Kölcse";"28,24";"1367,5";" ";"93";"47";"25";" ";
"Kömörõ";"16,37";"563,5";" ";"61";"26";"11";" ";
"Magosliget";"5,17";"287,0";" ";"11";"3";"1";" ";
"Mánd";"5,17";"260,0";" ";"21";"7";"4";" ";
"Méhtelek";"8,62";"744,0";" ";"32";"13";"11";" ";
"Milota";"15,39";"908,0";" ";"120";"40";"14";" ";
"Nábrád";"17,68";"902,5";" ";"51";"14";"8";" ";
"Nagyar";"15,99";"674,0";" ";"97";"52";"26";" ";
"Nagyhódos";"7,66";"111,0";" ";"4";"2";" ";" ";
"Nagyszekeres";"10,51";"557,5";" ";"83";"48";"24";" ";
"Nemesborzova";"2,20";"86,5";" ";"14";"4";"1";" ";
"Olcsvaapáti";"11,00";"286,0";" ";"40";"11";"6";" ";
"Panyola";"12,22";"612,5";" ";"39";"20";"9";" ";
"Penyige";"18,89";"722,5";" ";"103";"29";"16";" ";
"Rozsály";"14,87";"811,5";" ";"85";"41";"22";" ";
"Sonkád";"19,81";"734,5";" ";"37";"10";"4";" ";
"Szamossályi";"11,57";"719,0";" ";"57";"19";"9";" ";
"Szamosújlak";"5,27";"358,5";" ";"26";"7";"3";" ";
"Szatmárcseke";"36,29";"1517,5";" ";"162";"84";"43";" ";
"Tiszabecs";"17,14";"1133,5";" ";"157";"67";"47";" ";
"Tiszacsécse";"4,80";"239,5";" ";"13";"4";"4";" ";
"Tiszakóród";"16,69";"744,5";" ";"65";"25";"17";" ";
"Tisztaberek";"18,22";"689,5";" ";"131";"108";"78";" ";
"Tivadar";"4,80";"171,5";" ";"29";"8";"1";" ";
"Tunyogmatolcs";"26,28";"2463,0";" ";"294";"158";"111";" ";
"Túristvándi";"15,22";"762,0";" ";"28";"14";"5";" ";
"Túrricse";"12,99";"662,0";" ";"68";"24";"15";" ";
"Uszka";"7,35";"430,5";" ";"15";"4";"2";" ";
"Vámosoroszi";"13,16";"516,0";" ";"31";"19";"6";" ";
"Zajta";"9,19";"415,5";" ";"29";"11";"6";" ";
"Zsarolyán";"6,39";"382,5";" ";"58";"34";"17";" ";
"Ibrányi járás";"304,91";"23775,5";" ";"2609";"1636";"1195";" ";
"Balsa";"22,51";"845,5";" ";"82";"42";"16";" ";
"Buj";"32,76";"2297,0";" ";"229";"137";"103";" ";
"Gávavencsellõ";"66,83";"3521,0";" ";"298";"185";"139";" ";
"Ibrány";"60,39";"6810,5";" ";"747";"480";"368";" ";
"Nagyhalász";"44,31";"5723,0";" ";"693";"480";"361";" ";
"Paszab";"12,96";"1270,5";" ";"240";"135";"101";" ";
"Tiszabercel";"31,38";"1880,0";" ";"209";"135";"88";" ";
"Tiszatelek";"33,77";"1428,0";" ";"111";"42";"19";" ";
"Kemecsei járás";"246,38";"22123,5";" ";"1806";"967";"627";" ";
"Berkesz";"13,18";"846,0";" ";"41";"19";"13";" ";
"Beszterec";"11,59";"1083,5";" ";"118";"44";"25";" ";
"Demecser";"36,98";"4264,0";" ";"244";"127";"91";" ";
"Gégény";"23,44";"1978,0";" ";"186";"99";"64";" ";
"Kék";"22,01";"1949,5";" ";"184";"76";"38";" ";
"Kemecse";"38,94";"4789,5";" ";"377";"237";"172";" ";
"Nyírbogdány";"35,03";"2865,0";" ";"205";"109";"65";" ";
"Nyírtét";"17,17";"1072,5";" ";"122";"94";"67";" ";
"Székely";"16,08";"1041,0";" ";"102";"45";"22";" ";
"Tiszarád";"9,23";"561,5";" ";"65";"22";"18";" ";
"Vasmegyer";"22,73";"1673,0";" ";"162";"95";"52";" ";
"Kisvárdai járás";"523,09";"56914,5";" ";"4613";"2650";"1745";" ";
"Ajak";"24,76";"3777,0";" ";"180";"112";"77";" ";
"Anarcs";"17,06";"1899,5";" ";"181";"98";"66";" ";
"Dombrád";"51,84";"4064,0";" ";"509";"258";"151";" ";
"Döge";"16,54";"2223,0";" ";"180";"111";"76";" ";
"Fényeslitke";"25,15";"2498,0";" ";"157";"85";"58";" ";
"Gyulaháza";"22,09";"1942,5";" ";"214";"139";"107";" ";
"Jéke";"6,32";"728,0";" ";"33";"15";"5";" ";
"Kékcse";"18,23";"1542,0";" ";"123";"59";"36";" ";
"Kisvárda";"35,91";"16797,0";" ";"1103";"645";"441";" ";
"Lövõpetri";"9,26";"467,0";" ";"29";"14";"12";" ";
"Mezõladány";"14,04";"1093,5";" ";"101";"45";"26";" ";
"Nyírkarász";"41,43";"2377,0";" ";"249";"179";"123";" ";
"Nyírlövõ";"7,91";"674,5";" ";"57";"38";"19";" ";
"Nyírtass";"37,95";"2056,5";" ";"144";"63";"41";" ";
"Pap";"17,15";"1850,0";" ";"96";"40";"24";" ";
"Pátroha";"39,23";"2921,5";" ";"334";"232";"133";" ";
"Rétközberencs";"15,80";"1090,5";" ";"151";"81";"63";" ";
"Szabolcsbáka";"19,84";"1190,0";" ";"137";"56";"34";" ";
"Szabolcsveresmart";"22,95";"1716,5";" ";"194";"117";"84";" ";
"Tiszakanyár";"15,51";"1593,0";" ";"163";"97";"49";" ";
"Tornyospálca";"43,65";"2660,0";" ";"149";"95";"73";" ";
"Újdombrád";"10,78";"745,5";" ";"33";"16";"7";" ";
"Újkenéz";"9,69";"1008,0";" ";"96";"55";"40";" ";
"Mátészalkai járás";"624,70";"64640,5";" ";"6182";"3486";"2143";" ";
"Fábiánháza";"27,35";"1726,0";" ";"207";"78";"39";" ";
"Fülpösdaróc";"4,25";"319,0";" ";"21";"10";"8";" ";
"Géberjén";"5,38";"486,0";" ";"33";"14";"3";" ";
"Gyõrtelek";"14,78";"1611,5";" ";"222";"104";"54";" ";
"Hodász";"26,49";"3346,0";" ";"576";"453";"326";" ";
"Jármi";"12,37";"1285,0";" ";"66";"39";"20";" ";
"Kántorjánosi";"41,62";"2151,0";" ";"367";"204";"132";" ";
"Kocsord";"25,47";"2884,5";" ";"313";"205";"145";" ";
"Mátészalka";"41,40";"17061,0";" ";"623";"299";"170";" ";
"Mérk";"25,08";"2168,5";" ";"222";"105";"44";" ";
"Nagydobos";"26,93";"2160,5";" ";"255";"135";"65";" ";
"Nagyecsed";"43,85";"6465,5";" ";"778";"397";"196";" ";
"Nyírcsaholy";"34,34";"2198,5";" ";"179";"81";"46";" ";
"Nyírkáta";"38,63";"1966,5";" ";"278";"92";"38";" ";
"Nyírmeggyes";"28,79";"2613,0";" ";"168";"90";"46";" ";
"Nyírparasznya";"14,76";"986,0";" ";"133";"98";"68";" ";
"Ópályi";"26,72";"2967,5";" ";"337";"238";"176";" ";
"Ököritófülpös";"33,42";"1861,0";" ";"284";"167";"112";" ";
"Õr";"17,78";"1446,0";" ";"191";"138";"95";" ";
"Papos";"10,67";"820,5";" ";"95";"52";"25";" ";
"Rápolt";"3,21";"138,0";" ";"24";"7";"4";" ";
"Szamoskér";"9,71";"406,0";" ";"25";"11";"5";" ";
"Szamosszeg";"35,30";"1943,5";" ";"152";"83";"42";" ";
