"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kiskunmajsa";"998";"586";"321";" ";
"Kömpöc";"50";"28";"16";" ";
"Móricgát";"23";"10";"5";" ";
"Szank";"152";"75";"40";" ";
"Kunszentmiklósi járás";"2225";"1091";"537";" ";
"Apostag";"82";"30";"13";" ";
"Dunaegyháza";"50";"17";"11";" ";
"Dunavecse";"244";"119";"62";" ";
"Kunadacs";"136";"61";"38";" ";
"Kunpeszér";"60";"14";"6";" ";
"Kunszentmiklós";"753";"406";"195";" ";
"Szabadszállás";"478";"288";"141";" ";
"Szalkszentmárton";"219";"84";"44";" ";
"Tass";"203";"72";"27";" ";
"Tiszakécskei járás";"1289";"592";"314";" ";
"Lakitelek";"205";"71";"30";" ";
"Szentkirály";"92";"41";"22";" ";
"Tiszaalpár";"401";"202";"97";" ";
"Tiszakécske";"560";"268";"159";" ";
"Tiszaug";"31";"10";"6";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Bács-Kiskun megye területre nem bontható adatai";" ";" ";" ";" ";
"Békés megye";"24994";"12632";"7073";" ";
"Békési járás";"3089";"1718";"1132";" ";
"Békés";"1797";"1063";"679";" ";
"Bélmegyer";"74";"43";"28";" ";
"Kamut";"59";"30";"16";" ";
"Köröstarcsa";"154";"60";"32";" ";
"Mezõberény";"813";"417";"302";" ";
"Murony";"123";"68";"54";" ";
"Tarhos";"69";"37";"21";" ";
"Békéscsabai járás";"5547";"2926";"1710";" ";
"Békéscsaba";"3946";"2078";"1230";" ";
"Csabaszabadi";"43";"10";"5";" ";
"Csorvás";"342";"190";"105";" ";
"Doboz";"359";"211";"106";" ";
"Gerendás";"66";"30";"15";" ";
"Kétsoprony";"94";"52";"36";" ";
"Szabadkígyós";"202";"95";"50";" ";
"Telekgerendás";"132";"63";"29";" ";
"Újkígyós";"363";"197";"134";" ";
"Gyomaendrõdi járás";"1328";"520";"272";" ";
"Csárdaszállás";"35";"7";"3";" ";
"Dévaványa";"486";"177";"93";" ";
"Ecsegfalva";"70";"16";"5";" ";
"Gyomaendrõd";"711";"307";"166";" ";
"Hunya";"26";"13";"5";" ";
"Gyulai járás";"2072";"1032";"569";" ";
"Elek";"374";"211";"117";" ";
"Gyula";"1264";"616";"342";" ";
"Kétegyháza";"311";"141";"72";" ";
"Lõkösháza";"123";"64";"38";" ";
"Mezõkovácsházai járás";"3798";"1908";"1040";" ";
"Almáskamarás";"143";"67";"46";" ";
"Battonya";"859";"504";"324";" ";
"Dombegyház";"174";"88";"43";" ";
"Dombiratos";"74";"29";"15";" ";
"Kaszaper";"90";"32";"16";" ";
"Kevermes";"210";"103";"45";" ";
"Kisdombegyház";"47";"13";"3";" ";
"Kunágota";"359";"210";"84";" ";
"Magyarbánhegyes";"193";"58";"27";" ";
"Magyardombegyház";"26";"5";"2";" ";
"Medgyesbodzás";"107";"47";"21";" ";
"Medgyesegyháza";"218";"94";"31";" ";
"Mezõhegyes";"385";"140";"100";" ";
"Mezõkovácsháza";"445";"241";"131";" ";
"Nagybánhegyes";"110";"81";"57";" ";
"Nagykamarás";"176";"102";"59";" ";
"Pusztaottlaka";"24";"12";"5";" ";
"Végegyháza";"158";"82";"31";" ";
"Orosházi járás";"3117";"1576";"854";" ";
"Békéssámson";"141";"64";"31";" ";
"Csanádapáca";"229";"108";"53";" ";
"Gádoros";"273";"162";"94";" ";
"Kardoskút";"54";"25";"19";" ";
"Nagyszénás";"329";"198";"108";" ";
"Orosháza";"1568";"745";"399";" ";
"Pusztaföldvár";"136";"59";"35";" ";
"Tótkomlós";"387";"215";"115";" ";
"Sarkadi járás";"2474";"1312";"721";" ";
"Biharugra";"122";"51";"25";" ";
"Geszt";"119";"73";"38";" ";
"Körösnagyharsány";"117";"55";"32";" ";
"Kötegyán";"102";"56";"34";" ";
"Méhkerék";"197";"101";"41";" ";
"Mezõgyán";"210";"143";"73";" ";
"Okány";"250";"91";"43";" ";
"Sarkad";"945";"543";"324";" ";
"Sarkadkeresztúr";"215";"97";"56";" ";
"Újszalonta";"12";"7";"6";" ";
"Zsadány";"185";"95";"49";" ";
"Szarvasi járás";"1259";"357";"144";" ";
"Békésszentandrás";"168";"39";"18";" ";
"Csabacsûd";"93";"22";"11";" ";
"Kardos";"62";"9";"5";" ";
"Kondoros";"238";"102";"49";" ";
"Örménykút";"32";"9";"6";" ";
"Szarvas";"666";"176";"55";" ";
"Szeghalmi járás";"2310";"1283";"631";" ";
"Bucsa";"264";"178";"79";" ";
"Füzesgyarmat";"353";"204";"94";" ";
"Kertészsziget";"48";"24";"19";" ";
"Körösladány";"220";"97";"39";" ";
"Körösújfalu";"55";"29";"15";" ";
"Szeghalom";"731";"393";"232";" ";
"Vésztõ";"639";"358";"153";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Békés megye területre nem bontható adatai";" ";" ";" ";" ";
"Csongrád-Csanád megye";"21370";"10819";"5804";" ";
"Csongrádi járás";"1369";"725";"345";" ";
"Csanytelek";"213";"108";"48";" ";
"Csongrád";"945";"521";"240";" ";
"Felgyõ";"71";"30";"17";" ";
"Tömörkény";"140";"66";"40";" ";
"Hódmezõvásárhelyi járás";"2823";"1415";"790";" ";
"Hódmezõvásárhely";"2187";"1089";"602";" ";
"Mártély";"72";"30";"14";" ";
"Mindszent";"453";"243";"147";" ";
"Székkutas";"111";"53";"27";" ";
"Kisteleki járás";"1290";"769";"471";" ";
"Baks";"126";"63";"37";" ";
"Balástya";"218";"120";"62";" ";
"Csengele";"134";"99";"71";" ";
"Kistelek";"485";"318";"191";" ";
"Ópusztaszer";"175";"81";"48";" ";
"Pusztaszer";"152";"88";"62";" ";
"Makói járás";"3331";"1574";"843";" ";
"Ambrózfalva";"49";"17";"9";" ";
"Apátfalva";"307";"142";"63";" ";
"Csanádalberti";"37";"21";"14";" ";
"Csanádpalota";"256";"107";"58";" ";
"Földeák";"167";"87";"41";" ";
"Királyhegyes";"52";"29";"15";" ";
"Kiszombor";"290";"118";"70";" ";
"Kövegy";"45";"16";"6";" ";
"Magyarcsanád";"169";"82";"51";" ";
"Makó";"1662";"819";"460";" ";
"Maroslele";"99";"46";"22";" ";
"Nagyér";"32";"18";"7";" ";
"Nagylak";"42";"15";"7";" ";
"Óföldeák";"44";"22";"9";" ";
"Pitvaros";"80";"35";"11";" ";
"Mórahalmi járás";"1806";"946";"530";" ";
"Ásotthalom";"355";"173";"83";" ";
"Bordány";"195";"118";"67";" ";
"Forráskút";"146";"89";"60";" ";
"Mórahalom";"273";"135";"77";" ";
"Öttömös";"45";"26";"11";" ";
"Pusztamérges";"98";"55";"24";" ";
"Ruzsa";"199";"117";"64";" ";
"Üllés";"165";"69";"45";" ";
"Zákányszék";"162";"99";"63";" ";
"Zsombó";"168";"65";"36";" ";
"Szegedi járás";"8626";"4271";"2149";" ";
"Algyõ";"158";"66";"37";" ";
"Deszk";"139";"57";"27";" ";
"Dóc";"61";"33";"11";" ";
"Domaszék";"246";"107";"50";" ";
"Ferencszállás";"43";"16";"11";" ";
"Klárafalva";"48";"21";"8";" ";
"Kübekháza";"93";"36";"13";" ";
"Röszke";"151";"68";"27";" ";
"Sándorfalva";"460";"225";"115";" ";
"Szatymaz";"252";"125";"64";" ";
"Szeged";"6791";"3456";"1754";" ";
"Tiszasziget";"114";"43";"21";" ";
"Újszentiván";"70";"18";"11";" ";
"Szentesi járás";"2125";"1119";"676";" ";
"Árpádhalom";"46";"18";"10";" ";
"Derekegyház";"84";"41";"25";" ";
"Eperjes";"42";"20";"10";" ";
"Fábiánsebestyén";"134";"80";"57";" ";
"Nagymágocs";"153";"68";"38";" ";
"Nagytõke";"29";"18";"12";" ";
"Szegvár";"253";"134";"88";" ";
"Szentes";"1384";"740";"436";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Csongrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országos területre nem bontható adatok";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
